,name,description,longitude,latitude,category,country
607,Tomioka Silk Mill and Related Sites,"<p>This property is a historic sericulture and silk mill complex established in the late 19th and early 20th century in the Gunma prefecture, north-west of Tokyo. It consists of four sites that correspond to the different stages in the production of raw silk: a large raw silk reeling plant whose machinery and industrial expertise were imported from France; an experimental farm for production of cocoons; a school for the dissemination of sericulture knowledge; and a cold-storage facility for silkworm eggs. The site illustrates Japan’s desire to rapidly access the best mass production techniques, and became a decisive element in the renewal of sericulture and the Japanese silk industry in the last quarter of the 19th century. Tomioka Silk Mill and its related sites became the centre of innovation for the production of raw silk and marked Japan’s entry into the modern, industrialized era, making it the world’s leading exporter of raw silk, notably to Europe and the United States.</p>",138.8877778,36.25527778,Cultural,Japan
608,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining","<p><span>The site encompasses a series of twenty three component parts, mainly located in the southwest of Japan. It bears testimony to the rapid industrialization of the country from the middle of the 19</span><sup>th</sup><span> century to the early 20</span><sup>th</sup><span> century, through the development of the iron and steel industry, shipbuilding and coal mining. The site illustrates the process by which feudal Japan sought technology transfer from Europe and America from the middle of the 19</span><sup>th</sup><span> century and how this technology was adapted to the country’s needs and social traditions. The site testifies to what is considered to be the first successful transfer of Western industrialization to a non-Western nation.</span></p>",131.4122222,34.43055556,Cultural,Japan
609,Hidden Christian Sites in the Nagasaki Region,"<p>Located in the north-western part of Kyushu island, this serial property consists of ten villages, remains of the Hara Castle and a cathedral, dating from the 17th to the 19th centuries. They reflect the era of prohibition of the Christian faith, as well as the revitalization of Christian communities after the official lifting of prohibition in 1873.  These sites bear unique testimony to a cultural tradition nurtured by hidden Christians in the Nagasaki region who secretly transmitted their faith during the period of prohibition from the 17th to the 19th century.</p>",128.9038889,32.80222222,Cultural,Japan
610,Sacred Island of Okinoshima and Associated Sites in the Munakata Region ,"<p>Located 60 km off the western coast of Kyushu island, the island of Okinoshima is an exceptional example of the tradition of worship of a sacred island. The archaeological sites that have been preserved on the island are virtually intact, and provide a chronological record of how the rituals performed there changed from the 4th to the 9th centuries AD. In these rituals, votive objects were deposited as offerings at different sites on the island. Many of them are of exquisite workmanship and had been brought from overseas, providing evidence of intense exchanges between the Japanese archipelago, the Korean Peninsula and the Asian continent. Integrated within the Grand Shrine of Munakata, the island of Okinoshima is considered sacred to this day.</p>",130.1055556,34.245,Cultural,Japan
611,"Amami-Oshima Island, Tokunoshima Island, Northern part of Okinawa Island, and Iriomote Island","<p>Encompassing 42,698 hectares of subtropical rainforests on four islands on a chain located in the southwest of Japan, the serial site forms an arc on the boundary of the East China Sea and Philippine Sea whose highest point, Mount Yuwandake on Amami-Oshima Island, rises 694 metres above sea level. Entirely uninhabited by humans, the site has high biodiversity value with a very high percentage of endemic species, many of them globally threatened. The site is home to endemic plants, mammals, birds, reptiles, amphibians, inland water fish and decapod crustaceans, including, for example, the endangered Amami Rabbit (<em>Pentalagus furnessi</em>) and the endangered Ryukyu Long-haired Rat (<em>Diplothrix legata</em>) that represent ancient lineages and have no living relatives anywhere in the world. Five mammal species, three bird species, and three amphibian species in the property have been identified globally as Evolutionarily Distinct and Globally Endangered (EDGE) species. There are also a number of different endemic species confined to each respective island that are not found elsewhere in the property. </p>",129.3783333,28.27916667,Natural,Japan
612,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,"<p><span>Located on a plateau above the Osaka Plain, this property includes 49 <em>kofun</em> (“old mounds” in Japanese). These tombs were for members of the elite. These <em>kofun </em>have been selected from among a total of 160,000 in Japan and form the richest material representation of the Kofun period, from the 3rd to the 6th century CE. They demonstrate the differences in social classes of that period and show evidence of a highly sophisticated funerary system. Burial mounds of significant variations in size, <em>kofun</em> take the geometrically elaborate design forms of keyhole, scallop, square or circle. They were decorated with paving stones and clay figures. The <em>kofun</em> demonstrate exceptional technical achievements of earthen constructions.  </span></p>",135.6094444,34.56222222,Cultural,Japan
613,Jomon Prehistoric Sites in Northern Japan,"<p>The property consists of 17 archaeological sites in the southern part of Hokkaido Island and northern Tohoku in geographical settings ranging from mountains and hills to plains and lowlands, from inland bays to lakes, and rivers. They bear a unique testimony to the development over some 10,000 years of the pre-agricultural yet sedentary Jomon culture and its complex spiritual belief system and rituals. It attests to the emergence, development, maturity and adaptability to environmental changes of a sedentary hunter-fisher-gatherer society which developed from about 13,000 BCE. Expressions of Jomon spirituality were given tangible form in objects such as lacquered pots, clay tablets with the impression of feet, the famous goggle eyed dogu figurines, as well as in ritual places including earthworks and large stone circles reaching diameters of more than 50 metres. The serial property testifies to the rare and very early development of pre-agricultural sedentism from emergence to maturity.</p>",140.5522222,41.06555556,Cultural,Japan
615,Petra,"<p>Inhabited since prehistoric times, this Nabataean caravan-city, situated between the Red Sea and the Dead Sea, was an important crossroads between Arabia, Egypt and Syria-Phoenicia. Petra is half-built, half-carved into the rock, and is surrounded by mountains riddled with passages and gorges. It is one of the world's most famous archaeological sites, where ancient Eastern traditions blend with Hellenistic architecture.</p>",35.44333,30.33056,Cultural,Jordan
616,Quseir Amra,"<p>Built in the early 8th century, this exceptionally well-preserved desert castle was both a fortress with a garrison and a residence of the Umayyad caliphs. The most outstanding features of this small pleasure palace are the reception hall and the <em>hammam</em>, both richly decorated with figurative murals that reflect the secular art of the time.</p>",36.58730556,31.80180556,Cultural,Jordan
617,As-Salt - The Place of Tolerance and Urban Hospitality,"<p>Built on three closely-spaced hills in the Balqa highland of west-central Jordan, the city of As-Salt, was an important trading link between the eastern desert and the west. During the last 60 years of the Ottoman period, the region prospered from the arrival and settlement of merchants from Nablus, Syria, and Lebanon who made their fortunes in trade, banking, and farming. This prosperity attracted skilled craftsmen from different parts of the region who worked on transforming the modest rural settlement into a thriving town with a distinctive layout and an architecture characterized by large public buildings and family residences constructed of local yellow limestone. The site’s urban core includes approximately 650 significant historic buildings exhibiting a blend of European Art Nouveau and Neo-Colonial styles combined with local traditions. The city’s non-segregated development expresses tolerance between Muslims and Christians who developed traditions of hospitality evidenced in Madafas (guest houses, known as Dawaween) and the social welfare system known as Takaful Ijtimai’. These tangible and intangible aspects emerged through a melding of rural traditions and bourgeois merchants’ and tradespeople’s practices during the Golden Age of As-Salt’s development between 1860s to 1920s. </p>",35.72830556,32.04261111,Cultural,Jordan
618,Um er-Rasas (Kastrom Mefa'a),"<p>Most of this archaeological site, which started as a Roman military camp and grew to become a town from the 5th century, has not been excavated. It contains remains from the Roman, Byzantine and Early Muslim periods (end of 3rd to 9th centuries AD) and a fortified Roman military camp. The site also has 16 churches, some with well-preserved mosaic floors. Particularly noteworthy is the mosaic floor of the Church of Saint Stephen with its representation of towns in the region. Two square towers are probably the only remains of the practice, well known in this part of the world, of the stylites (ascetic monks who spent time in isolation atop a column or tower). Um er-Rasas is surrounded by, and dotted with, remains of ancient agricultural cultivation in an arid area.</p>",35.92056,31.50167,Cultural,Jordan
619,Wadi Rum Protected Area,"<p>The 74,000-hectare property, inscribed as a mixed natural and cultural site, is situated in southern Jordan, near the border with Saudi Arabia. It features a varied desert landscape consisting of a range of narrow gorges, natural arches, towering cliffs, ramps, massive landslides and caverns. Petroglyphs, inscriptions and archaeological remains in the site testify to 12,000 years of human occupation and interaction with the natural environment. The combination of 25,000 rock carvings with 20,000 inscriptions trace the evolution of human thought and the early development of the alphabet. The site illustrates the evolution of pastoral, agricultural and urban activity in the region.</p>",35.43388889,29.63972222,Mixed,Jordan
620,Baptism Site “Bethany Beyond the Jordan” (Al-Maghtas),"<p>Situated on the eastern bank of the River Jordan, nine kilometres north of the Dead Sea, the archaeological site consists of two distinct areas: Tell Al-Kharrar, also known as Jabal Mar-Elias (Elijah’s Hill) and the area of the churches of Saint John the Baptist near the river. Situated in a pristine natural environment the site is believed to be the location where Jesus of Nazareth was baptized by John the Baptist. It features Roman and Byzantine remains including churches and chapels, a monastery, caves that have been used by hermits and pools in which baptisms were celebrated, testifying to the religious character of the place. The site is a Christian place of pilgrimage.</p>",35.55277778,31.83722222,Cultural,Jordan
621,Saryarka – Steppe and Lakes of Northern Kazakhstan,"<p>Saryarka - Steppe and Lakes of Northern Kazakhstan comprises two protected areas: Naurzum State Nature Reserve and Korgalzhyn State Nature Reserve totalling 450,344 ha. It features wetlands of outstanding importance for migratory water birds, including globally threatened species, among them the extremely rare Siberian white crane, the Dalmatian pelican, Pallas&rsquo;s fish eagle, to name but a few. These wetlands are key stopover points and crossroads on the Central Asian flyway of birds from Africa, Europe and South Asia to their breeding places in Western and Eastern Siberia. The 200,000 ha Central Asian steppe areas included in the property provide a valuable refuge for over half the species of the region&rsquo;s steppe flora, a number of threatened bird species and the critically endangered Saiga antelope, formerly an abundant species much reduced by poaching. The property includes two groups of fresh and salt water lakes situated on a watershed between rivers flowing north to the Arctic and south into the Aral-Irtysh basin.</p>",69.18888889,50.43333333,Natural,Kazakhstan
622,Mausoleum of Khoja Ahmed Yasawi,"<p>The Mausoleum of Khoja Ahmed Yasawi, in the town of Yasi, now Turkestan, was built at the time of Timur (Tamerlane), from 1389 to 1405. In this partly unfinished building, Persian master builders experimented with architectural and structural solutions later used in the construction of Samarkand, the capital of the Timurid Empire. Today, it is one of the largest and best-preserved constructions of the Timurid period.</p>",68.27105556,43.29769444,Cultural,Kazakhstan
623,Petroglyphs of the Archaeological Landscape of Tanbaly ,"<p>Set around the lush Tanbaly Gorge, amidst the vast, arid Chu-Ili mountains, is a remarkable concentration of some 5,000 petroglyphs (rock carvings) dating from the second half of the second millennium BC to the beginning of the 20th century. Distributed among 48 complexes with associated settlements and burial grounds, they are testimonies to the husbandry, social organization and rituals of pastoral peoples. Human settlements in the site are often multilayered and show occupation through the ages. A huge number of ancient tombs are also to be found including stone enclosures with boxes and cists (middle and late Bronze Age), and mounds (kurgans) of stone and earth (early Iron Age to the present). The central canyon contains the densest concentration of engravings and what are believed to be altars, suggesting that these places were used for sacrificial offerings.</p>",75.535,43.80333333,Cultural,Kazakhstan
632,Sulaiman-Too Sacred Mountain,"<p>Sulaiman-Too Sacred Mountain Kyrgyzstan dominates the Fergana Valley and forms the backdrop to the city of Osh, at the crossroads of important routes on the Central Asian Silk Roads. For more than one and a half millennia, Sulaiman was a beacon for travellers revered as a sacred mountain. Its five peaks and slopes contain numerous ancient places of worship and caves with petroglyphs as well as two largely reconstructed 16th century mosques. One hundred and one sites with petroglyphs representing humans and animals as well as geometrical forms have been indexed in the property so far. The site numbers 17 places of worship, which are still in use, and many that are not. Dispersed around the mountain peaks they are connected by footpaths. The cult sites are believed to provide cures for barrenness, headaches, and back pain and give the blessing of longevity. Veneration for the mountain blends pre-Islamic and Islamic beliefs. The site is believed to represent the most complete example of a sacred mountain anywhere in Central Asia, worshipped over several millennia.</p>",72.78277778,40.53111111,Cultural,Kyrgyzstan
638,Anjar,"<p>The city of Anjar was founded by Caliph Walid I at the beginning of the 8th century. The ruins reveal a very regular layout, reminiscent of the palace-cities of ancient times, and are a unique testimony to city planning under the Umayyads.</p>",35.92972,33.72583,Cultural,Lebanon
639,Baalbek,"<p>This Phoenician city, where a triad of deities was worshipped, was known as Heliopolis during the Hellenistic period. It retained its religious function during Roman times, when the sanctuary of the Heliopolitan Jupiter attracted thousands of pilgrims. Baalbek, with its colossal structures, is one of the finest examples of Imperial Roman architecture at its apogee.</p>",36.20494,34.00707,Cultural,Lebanon
640,Byblos,"<p>The ruins of many successive civilizations are found at Byblos, one of the oldest Phoenician cities. Inhabited since Neolithic times, it has been closely linked to the legends and history of the Mediterranean region for thousands of years. Byblos is also directly associated with the history and diffusion of the Phoenician alphabet.</p>",35.6475,34.11917,Cultural,Lebanon
641,Tyre,"<p>According to legend, purple dye was invented in Tyre. This great Phoenician city ruled the seas and founded prosperous colonies such as Cadiz and Carthage, but its historical role declined at the end of the Crusades. There are important archaeological remains, mainly from Roman times.</p>",35.19444,33.27194,Cultural,Lebanon
642,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),"<p>The Qadisha valley is one of the most important early Christian monastic settlements in the world. Its monasteries, many of which are of a great age, stand in dramatic positions in a rugged landscape. Nearby are the remains of the great forest of cedars of Lebanon, highly prized in antiquity for the construction of great religious buildings.</p>",36.04889,34.24333,Cultural,Lebanon
643,Rachid Karami International Fair-Tripoli,"<p>Located in northern Lebanon, the Rachid Karameh International Fair of Tripoli was designed in 1962 by the Brazilian architect Oscar Niemeyer on a 70-hectare site located between the historic centre of Tripoli and the Al Mina port. The main building of the fair consists of a huge covered hall in the shape of a boomerang of 750 metres by 70 metres, a flexible space for countries to install exhibitions. The fair was the flagship project of Lebanon's modernization policy in the 1960s. The close collaboration between Oscar Niemeyer, the architect of the project, and Lebanese engineers gave rise to a remarkable example of exchange between different continents. In terms of scale and wealth of formal expression, it is one of the major representative works of 20<sup>th</sup> century modern architecture in the Arab Near East.</p>",35.82416667,34.43777778,Cultural,Lebanon
658,Kinabalu Park,"<p>Kinabalu Park, in the State of Sabah on the northern end of the island of Borneo, is dominated by Mount Kinabalu (4,095 m), the highest mountain between the Himalayas and New Guinea. It has a very wide range of habitats, from rich tropical lowland and hill rainforest to tropical mountain forest, sub-alpine forest and scrub on the higher elevations. It has been designated as a Centre of Plant Diversity for Southeast Asia and is exceptionally rich in species with examples of flora from the Himalayas, China, Australia, Malaysia, as well as pan-tropical flora.</p>",116.5,6.25,Natural,Malaysia
659,Gunung Mulu National Park,"<p>Important both for its high biodiversity and for its karst features, Gunung Mulu National Park, on the island of Borneo in the State of Sarawak, is the most studied tropical karst area in the world. The 52,864-ha park contains seventeen vegetation zones, exhibiting some 3,500 species of vascular plants. Its palm species are exceptionally rich, with 109 species in twenty genera noted. The park is dominated by Gunung Mulu, a 2,377 m-high sandstone pinnacle. At least 295 km of explored caves provide a spectacular sight and are home to millions of cave swiftlets and bats. The Sarawak Chamber, 600 m by 415 m and 80 m high, is the largest known cave chamber in the world.</p>",114.91667,4.13333,Natural,Malaysia
660,"Melaka and George Town, Historic Cities of the Straits of Malacca","<p>Melaka and George Town, historic cities of the Straits of Malacca have developed over 500 years of trading and cultural exchanges between East and West in the Straits of Malacca. The influences of Asia and Europe have endowed the towns with a specific multicultural heritage that is both tangible and intangible. With its government buildings, churches, squares and fortifications, Melaka demonstrates the early stages of this history originating in the 15th-century Malay sultanate and the Portuguese and Dutch periods beginning in the early 16th century. Featuring residential and commercial buildings, George Town represents the British era from the end of the 18th century. The two towns constitute a unique architectural and cultural townscape without parallel anywhere in East and Southeast Asia.</p>",100.3458333,5.421388889,Cultural,Malaysia
661,Archaeological Heritage of the Lenggong Valley,"<p>Situated in the lush Lenggong Valley, the property includes four archaeological sites in two clusters which span close to 2 million years, one of the longest records of early man in a single locality, and the oldest outside the African continent. It features open-air and cave sites with Palaeolithic tool workshops, evidence of early technology. The number of sites found in the relatively contained area suggests the presence of a fairly large, semi-sedentary population with cultural remains from the Palaeolithic, Neolithic and Metal ages.</p>",100.9723278,5.067908333,Cultural,Malaysia
710,Orkhon Valley Cultural Landscape,"<p>The 121,967-ha Orkhon Valley Cultural Landscape encompasses an extensive area of pastureland on both banks of the Orkhon River and includes numerous archaeological remains dating back to the 6th century. The site also includes Kharkhorum, the 13th- and 14th-century capital of Chingis (Genghis) Khan’s vast Empire. Collectively the remains in the site reflect the symbiotic links between nomadic, pastoral societies and their administrative and religious centres, and the importance of the Orkhon valley in the history of central Asia. The grassland is still grazed by Mongolian nomadic pastoralists.</p>",102.678482,47.479214,Cultural,Mongolia
711,Petroglyphic Complexes of the Mongolian Altai,"<p>The numerous rock carvings and funerary monuments found in these three sites illustrate the development of culture in Mongolia over a period of 12,000 years. The earliest images reflect a time (11,000 - 6,000 BC) when the area was partly forested and the valley provided a habitat for hunters of large game. Later images show the transition to herding as the dominant way of life. The most recent images show the transition to a horse-dependent nomadic lifestyle during the early 1st millennium BC, the Scythian period and the later Turkic period (7th and 8th centuries AD). The carvings contribute valuably to our understanding of pre-historic communities in northern Asia.</p>",88.39527778,49.33388889,Cultural,Mongolia
712,Great Burkhan Khaldun Mountain and its surrounding sacred landscape,"<p>The site is situated in the north-east of the country in the central part of the Khentii mountain chain where the vast Central Asian steppe meets the coniferous forests of the Siberian taiga. Burkhan Khaldun is associated with the worship of sacred mountains, rivers and <em>ovoo-s</em><span> (shamanic rock cairns), in which ceremonies have been shaped by a fusion of ancient shamanic and Buddhist practices. The site is also believed to be the place of Genghis Khan’s birth and burial. It testifies to his efforts to establish mountain worship as an important part of the unification of the Mongol people.</span></p>",109.0093278,48.76197778,Cultural,Mongolia
713,Deer Stone Monuments and Related Bronze Age Sites,"Located on the slopes of the Khangai Ridge in central Mongolia, these deer stones were used for ceremonial and funerary practices. Dating from about 1200 to 600 BCE, they stand up to four metres tall and are set directly in the ground as single standing stones or in groups, and are almost always located in complexes that include large burial mounds called <em>khirgisüürs</em> and sacrificial altars. Covered with highly stylized or representational engravings of stags, deer stones are the most important surviving structures belonging to the culture of Eurasian Bronze Age nomads that evolved and then slowly disappeared between the 2nd and 1st millennia BCE.",101.2258333,47.74277778,Cultural,Mongolia
730,Sagarmatha National Park,"<p>Sagarmatha is an exceptional area with dramatic mountains, glaciers and deep valleys, dominated by Mount Everest, the highest peak in the world (8,848 m). Several rare species, such as the snow leopard and the lesser panda, are found in the park. The presence of the Sherpas, with their unique culture, adds further interest to this site.</p>",86.91306,27.96528,Natural,Nepal
731,Kathmandu Valley ,"<p>The cultural heritage of the Kathmandu Valley is illustrated by seven groups of monuments and buildings which display the full range of historic and artistic achievements for which the Kathmandu Valley is world famous. The seven include the Durbar Squares of Hanuman Dhoka (Kathmandu), Patan and Bhaktapur, the Buddhist stupas of Swayambhu and Bauddhanath and the Hindu temples of Pashupati and Changu Narayan.</p>",85.30858,27.70395,Cultural,Nepal
732,Chitwan National Park,"<p>At the foot of the Himalayas, Chitwan is one of the few remaining undisturbed vestiges of the 'Terai' region, which formerly extended over the foothills of India and Nepal. It has a particularly rich flora and fauna. One of the last populations of single-horned Asiatic rhinoceros lives in the park, which is also one of the last refuges of the Bengal tiger.</p>",84.33333,27.5,Natural,Nepal
733,"Lumbini, the Birthplace of the Lord Buddha","<p>Siddhartha Gautama, the Lord Buddha, was born in 623 B.C. in the famous gardens of Lumbini, which soon became a place of pilgrimage. Among the pilgrims was the Indian emperor Ashoka, who erected one of his commemorative pillars there. The site is now being developed as a Buddhist pilgrimage centre, where the archaeological remains associated with the birth of the Lord Buddha form a central feature.</p>",83.27611,27.46889,Cultural,Nepal
760,Bahla Fort,"<p>The oasis of Bahla owes its prosperity to the Banu Nebhan, the dominant tribe in the area from the 12th to the end of the 15th century. The ruins of the immense fort, with its walls and towers of unbaked brick and its stone foundations, is a remarkable example of this type of fortification and attests to the power of the Banu Nebhan.</p>",57.30111,22.96417,Cultural,Oman
761,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn","<p>The protohistoric site of Bat lies near a palm grove in the interior of the Sultanate of Oman. Together with the neighbouring sites, it forms the most complete collection of settlements and necropolises from the 3rd millennium B.C. in the world.</p>",56.745,23.26986,Cultural,Oman
762,Land of Frankincense,"<p>The frankincense trees of Wadi Dawkah and the remains of the caravan oasis of Shisr/Wubar and the affiliated ports of Khor Rori and Al-Baleed vividly illustrate the trade in frankincense that flourished in this region for many centuries, as one of the most important trading activities of the ancient and medieval world.</p>",53.64759,18.25333,Cultural,Oman
763,<i>Aflaj</i> Irrigation Systems of Oman,"<p>The property includes five <em>aflaj</em> irrigation systems and is representative of some 3,000 such systems still in use in Oman. The origins of this system of irrigation may date back to AD 500, but archaeological evidence suggests that irrigation systems existed in this extremely arid area as early as 2500 BC. Using gravity, water is channelled from underground sources or springs to support agriculture and domestic use. The fair and effective management and sharing of water in villages and towns is still underpinned by mutual dependence and communal values and guided by astronomical observations. Numerous watchtowers built to defend the water systems form part of the site reflecting the historic dependence of communities on the <em>aflaj</em> system. Threatened by falling level of the underground water table, the <em>aflaj</em> represent an exceptionally well-preserved form of land use.</p>",57.53605556,22.99888889,Cultural,Oman
764,Ancient City of Qalhat,"<p>The property, which is located on the east coast of the Sultanate of Oman, includes the ancient city of Qalhat, surrounded by inner and outer walls, as well as areas beyond the ramparts where necropolises are located. The city developed as a major port on the east coast of Arabia between the 11th and 15th centuries CE, during the reign of the Hormuz princes. The Ancient City bears unique archaeological testimony to the trade links between the east coast of Arabia, East Africa, India, China and South-East Asia.</p>",59.37811111,22.69522222,Cultural,Oman
765,Archaeological Ruins at Moenjodaro,"<p>The ruins of the huge city of Moenjodaro &ndash; built entirely of unbaked brick in the 3rd millennium B.C. &ndash; lie in the Indus valley. The acropolis, set on high embankments, the ramparts, and the lower town, which is laid out according to strict rules, provide evidence of an early system of town planning.</p>",68.13888889,27.32916667,Cultural,Pakistan
766,Taxila,"<p>From the ancient Neolithic tumulus of Saraikala to the ramparts of Sirkap (2nd century B.C.) and the city of Sirsukh (1st century A.D.), Taxila illustrates the different stages in the development of a city on the Indus that was alternately influenced by Persia, Greece and Central Asia and which, from the 5th century B.C. to the 2nd century A.D., was an important Buddhist centre of learning.</p>",72.8875,33.77916667,Cultural,Pakistan
767,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,"<p>The Buddhist monastic complex of Takht-i-Bahi (Throne of Origins) was founded in the early 1st century. Owing to its location on the crest of a high hill, it escaped successive invasions and is still exceptionally well preserved. Nearby are the ruins of Sahr-i-Bahlol, a small fortified city dating from the same period.</p>",71.94583333,34.32083333,Cultural,Pakistan
768,"Historical Monuments at Makli, Thatta","<p>The capital of three successive dynasties and later ruled by the Mughal emperors of Delhi, Thatta was constantly embellished from the 14th to the 18th century. The remains of the city and its necropolis provide a unique view of civilization in Sind.</p>",67.9,24.76666667,Cultural,Pakistan
769,Fort and Shalamar Gardens in Lahore,"<p>These are two masterpieces from the time of the brilliant Mughal civilization, which reached its height during the reign of the Emperor Shah Jahan. The fort contains marble palaces and mosques decorated with mosaics and gilt. The elegance of these splendid gardens, built near the city of Lahore on three terraces with lodges, waterfalls and large ornamental ponds, is unequalled.</p>",74.30972222,31.59027778,Cultural,Pakistan
770,Rohtas Fort,"<p>Following his defeat of the Mughal emperor Humayun in 1541, Sher Shah Suri built a strong fortified complex at Rohtas, a strategic site in the north of what is now Pakistan. It was never taken by storm and has survived intact to the present day. The main fortifications consist of the massive walls, which extend for more than 4 km; they are lined with bastions and pierced by monumental gateways. Rohtas Fort, also called Qila Rohtas, is an exceptional example of early Muslim military architecture in Central and South Asia.</p>",73.58888889,32.9625,Cultural,Pakistan
790,Historic City of Vigan,"<p>Established in the 16th century, Vigan is the best-preserved example of a planned Spanish colonial town in Asia. Its architecture reflects the coming together of cultural elements from elsewhere in the Philippines, from China and from Europe, resulting in a culture and townscape that have no parallel anywhere in East and South-East Asia.</p>",120.3875,17.575,Cultural,Philippines
791,Puerto-Princesa Subterranean River National Park,"<p>This park features a spectacular limestone karst landscape with an underground river. One of the river's distinguishing features is that it emerges directly into the sea, and its lower portion is subject to tidal influences. The area also represents a significant habitat for biodiversity conservation. The site contains a full 'mountain-to-sea' ecosystem and has some of the most important forests in Asia.</p>",118.9166667,10.16666667,Natural,Philippines
792,Tubbataha Reefs Natural Park,"<p>The Tubbataha Reef Marine Park covers 96,828 ha, including the North and South Atolls and the Jessie Beazley Reef. It is a unique example of an atoll reef with a very high density of marine species; the North Islet serving as a nesting site for birds and marine turtles. The site is an excellent example of a pristine coral reef with a spectacular 100-m perpendicular wall, extensive lagoons and two coral islands.</p>",119.8675,8.953333333,Natural,Philippines
793,Baroque Churches of the Philippines,"<p>These four churches, the first of which was built by the Spanish in the late 16th century, are located in Manila, Santa Maria, Paoay and Miag-ao. Their unique architectural style is a reinterpretation of European Baroque by Chinese and Philippine craftsmen.</p>",120.97,14.59,Cultural,Philippines
794,Rice Terraces of the Philippine Cordilleras,"<p>For 2,000 years, the high rice fields of the Ifugao have followed the contours of the mountains. The fruit of knowledge handed down from one generation to the next, and the expression of sacred traditions and a delicate social balance, they have helped to create a landscape of great beauty that expresses the harmony between humankind and the environment.</p>",121.13667,16.93389,Cultural,Philippines
795,Mount Hamiguitan Range Wildlife Sanctuary,"<p>Forming a mountain ridge running north-south along the Pujada Peninsula in the south-eastern part of the Eastern Mindanao Biodiversity Corridor, the Mount Hamiguitan Range Wildlife Sanctuary has an elevation range of 75–1,637 m above sea level and provides critical habitat for a range of plant and animal species. The property showcases terrestrial and aquatic habitats at different elevations, and includes threatened and endemic flora and fauna species, eight of which are found only at Mount Hamiguitan. These include critically endangered trees, plants and the iconic Philippine eagle and Philippine cockatoo.</p>",126.1734306,6.717169444,Natural,Philippines
825,Al Zubarah Archaeological Site,"<p>The walled coastal town of Al Zubarah in the <span>Persian </span>Gulf flourished as a pearling and trading centre in the late 18<span>th</span> century and early 19<span>th </span>centuries, before it was destroyed in 1811 and abandoned in the early 1900s. Founded by merchants from Kuwait, Al Zubarah had trading links across the Indian Ocean, Arabia and Western Asia. A layer of sand blown from the desert has protected the remains of the site’s palaces, mosques, streets, courtyard houses, and fishermen’s huts; its harbour and double defensive walls, a canal, walls, and cemeteries. Excavation has only taken place over a small part of the site, which offers an outstanding testimony to an urban trading and pearl-diving tradition which sustained the region’s major coastal towns and led to the development of small independent states that flourished outside the control of the Ottoman, European, and Persian empires and eventually led to the emergence of modern day Gulf States.</p>",51.02972222,25.97805556,Cultural,Qatar
882,Hegra Archaeological Site (al-Hijr / Madā ͐ in Ṣāliḥ),"<p>The Hegra Archaeological Site (al-Hijr / Madā ͐ in Ṣāliḥ) is the first World Heritage property to be inscribed in Saudi Arabia. Formerly known as Hegra it is the largest conserved site of the civilization of the Nabataeans south of Petra in Jordan. It features well-preserved monumental tombs with decorated facades dating from the 1st century BC to the 1st century AD. The site also features some 50 inscriptions of the pre-Nabataean period and some cave drawings. Al-Hijr bears a unique testimony to Nabataean civilization. With its 111 monumental tombs, 94 of which are decorated, and water wells, the site is an outstanding example of the Nabataeans’ architectural accomplishment and hydraulic expertise.</p>",37.955,26.78361111,Cultural,Saudi Arabia
883,At-Turaif District in ad-Dir'iyah,"<p>This property was the first capital of the Saudi Dynasty, in the heart of the Arabian Peninsula, north-west of Riyadh. Founded in the 15th century, it bears witness to the Najdi architectural style, which is specific to the centre of the Arabian peninsula. In the 18th and early 19th century, its political and religious role increased, and the citadel at at-Turaif became the centre of the temporal power of the House of Saud and the spread of the S<span>alafiyya </span>reform inside the Muslim religion. The property includes the remains of many palaces and an urban ensemble built on the edge of the ad-Dir’iyah oasis.</p>",46.57246667,24.73413333,Cultural,Saudi Arabia
884,"Historic Jeddah, the Gate to Makkah","<p>Historic Jeddah is situated on the eastern shore of the Red Sea. From the 7th century AD it was established as a major port for Indian Ocean trade routes, channelling goods to Mecca. It was also the gateway for Muslim pilgrims to Mecca who arrived by sea. These twin roles saw the city develop into a thriving multicultural centre, characterized by a distinctive architectural tradition, including tower houses built in the late 19th century by the city’s mercantile elites, and combining Red Sea coastal coral building traditions with influences and crafts from along the trade routes.</p>",39.1875,21.48388889,Cultural,Saudi Arabia
885,Rock Art in the Hail Region of Saudi Arabia,"<p>This property includes two components situated in a desert landscape: Jabel Umm Sinman at Jubbah and the Jabal al-Manjor and Raat at Shuwaymis. A lake once situated at the foot of the Umm Sinman hill range that has now disappeared used to be a source of fresh water for people and animals in the southern part of the Great Narfoud Desert. The ancestors of today’s Arab populations have left traces of their passages in numerous petroglyphs and inscriptions on the rock face. Jabal al-Manjor and Raat form the rocky escarpment of a <em>wadi</em> now covered in sand. They show numerous representations of human and animal figures covering 10,000 years of history.</p>",40.91305556,28.01055556,Cultural,Saudi Arabia
